id_alumno,cod_departamento,cod_asignatura,seccion,id_docente
10005485,DICIA,CYT304,H,13836
10005485,DICIA,CYT309,I,3433
10005485,DICIA,CYT801,J,3383
10005488,DICIA,CYT801,J,518631
10005489,DICIA,CYT329,H,535966
10005490,DICIA,CYT309,K,3433
10005491,DICIA,CYT952,I,6453
10005495,DICIA,CYT904,H,5961
10005496,DICIA,CYT067,J,6239
10005496,DICIA,CYT309,K,3433
10005497,DICIA,CYT952,H,6453
10005497,DICIA,CYT718,H,13836
10005499,DICIA,CYTP02,I,60797
10005500,DICIA,CYT645,H,3383
10005501,DICIA,CYT718,H,2204113
10005501,DICIA,CYT954,J,539329
10005503,DICIA,CYT115,I,7115
10005503,DICIA,CYT719,H,14225
10005504,DICIA,CYT904,I,509167
10005505,DICIA,CYT645,I,458540
10005505,DICIA,CYT903,J,488503
10005506,DICIA,CYT904,J,5961
10005507,DICIA,CYT067,J,6239
10005510,DICIA,CYT716,K,66334
10005510,DICIA,CYT301,H,4364
10005511,DICIA,CYT719,K,66334
10005513,DICIA,CYT645,H,6432
10005514,DICIA,CYT645,I,6432
10005514,DICIA,CYT722,K,7075
10005515,DICIA,CYT716,K,3965
10005515,DICIA,CYT348,H,3899
10005518,DICIA,CYT954,K,488495
10005519,DICIA,CYT952,J,488503
10005522,DICIA,CYT722,K,487340
10005526,DICIA,CYT953,I,4090
10005526,DICIA,CYTP02,H,1196209
10005528,DICIA,CYT952,K,523950
10005528,DICIA,CYT717,H,6123
10005528,DICIA,CYT645,H,6232
10005529,DICIA,CYT348,H,3899
10005531,DICIA,CYT318,H,523726
10005535,DICIA,CYT329,H,535966
10005537,DICIA,CYT912,H,6622
10005539,DICIA,CYT719,H,14225
10005540,DICIA,CYT954,K,5333
10005540,DICIA,CYTP02,H,1196209
10005542,DICIA,CYT801,H,6232
10005544,DICIA,CYT716,H,3965
10005545,DICIA,CYT719,H,66334
10005547,DICIA,CYT904,H,5961
10005549,DICIA,CYT953,H,4090
10005551,DICIA,CYT645,I,458540
10005551,DICIA,CYT722,K,509167
10005553,DICIA,CYT952,L,523950
10005553,DICIA,CYT309,I,3433
10005558,DICIA,CYT301,H,55207
10005558,DICIA,CYTP02,J,5980
10005559,DICIA,CYT309,H,3433
10005559,DICIA,CYT954,L,6232
10005563,DICIA,CYT952,H,6453
10005564,DICIA,CYT903,I,488503
10005567,DICIA,CYT301,H,4364
10005567,DICIA,CYT953,J,4090
10005569,DICIA,CYT954,K,539329
10005569,DICIA,CYT301,H,4364
10005572,DICIA,CYT912,I,5352
10005573,DICIA,CYT318,K,487340
10005574,DICIA,CYTP02,I,60797
10005579,DICIA,CYT801,H,6232
10005581,DICIA,CYT904,J,5961
10005581,DICIA,CYT717,H,6123
10005582,DICIA,CYT717,H,6123
10005582,DICIA,CYTP02,H,1196209
10005584,DICIA,CYT722,H,7075
10005584,DICIA,CYT348,H,14399
10005590,DICIA,CYT801,H,6432
10005590,DICIA,CYT952,J,488503
10005594,DICIA,CYT722,H,34766
10005594,DICIA,CYT801,I,518631
10005595,DICIA,CYT348,H,5339
10005595,DICIA,CYT952,K,523950
10005596,DICIA,CYT722,I,7075
10005597,DICIA,CYT903,H,6097
10005597,DICIA,CYT301,H,3441
10005598,DICIA,CYT329,H,487340
10005599,DICIA,CYTP02,J,5980
10005600,DICIA,CYT716,K,3965
10005600,DICIA,CYT954,L,539329
10005600,DICIA,CYT952,L,523950
10005602,DICIA,CYT722,K,7075
10005602,DICIA,CYT904,I,509167
10005605,DICIA,CYT718,H,6123
10005607,DICIA,CYT954,L,518631
10005608,DICIA,CYT301,H,4364
10005609,DICIA,CYT348,H,3899
10005610,DICIA,CYT801,I,3383
10005614,DICIA,CYT348,H,3899
10005616,DICIA,CYT318,K,509167
10005616,DICIA,CYT903,H,6097
10005620,DICIA,CYT912,H,5352
10005621,DICIA,CYT348,H,14399
10005622,DICIA,CYT719,K,66334
10005622,DICIA,CYT645,H,3383
10005623,DICIA,CYT318,K,487340
10005626,DICIA,CYT318,H,7075
10005626,DICIA,CYT645,I,3383
10005627,DICIA,CYT952,I,6453
10005627,DICIA,CYT717,H,6123
10005629,DICIA,CYT716,K,66334
10005629,DICIA,CYT348,H,7126
10005630,DICIA,CYT719,H,14225
10005630,DICIA,CYT801,J,518631
10005634,DICIA,CYT645,H,6432
10005634,DICIA,CYT801,J,3383
10005635,DICIA,CYT912,I,5352
10005636,DICIA,CYT719,K,14225
10005640,DICIA,CYTP02,J,5980
10005645,DICIA,CYT912,J,5352
10005645,DICIA,CYT645,H,6232
10005645,DICIA,CYT716,H,3965
10005645,DICIA,CYT718,K,13836
10005649,DICIA,CYT645,I,3383
10005650,DICIA,CYT912,I,6622
10005651,DICIA,CYT801,H,6432
10005652,DICIA,CYT719,K,14225
10005655,DICIA,CYT329,H,487340
10005658,DICIA,CYT912,H,6622
10005658,DICIA,CYT954,H,488495
10005659,DICIA,CYT329,H,487340
10005661,DICIA,CYT718,K,6123
10005661,DICIA,CYT953,I,4090
10005664,DICIA,CYT329,H,487340
10005665,DICIA,CYT645,I,458540
10005665,DICIA,CYTP02,H,1196209
10005667,DICIA,CYT801,I,3383
10005667,DICIA,CYT954,I,5333
10005668,DICIA,CYT318,K,7075
10005671,DICIA,CYT348,H,5339
10005672,DICIA,CYT318,H,523726
10005672,DICIA,CYT722,K,487340
10005675,DICIA,CYT801,I,518631
10005676,DICIA,CYT719,H,66334
10005681,DICIA,CYT801,H,6232
10005681,DICIA,CYT318,K,7075
10005682,DICIA,CYT318,K,487340
10005684,DICIA,CYT716,K,66334
10005687,DICIA,CYT645,H,3383
10005687,DICIA,CYT903,J,488503
10005690,DICIA,CYT348,H,7126
10005691,DICIA,CYT912,H,5352
10005692,DICIA,CYT716,K,3965
10005694,DICIA,CYT903,J,488503
10005699,DICIA,CYT716,K,3965
10005704,DICIA,CYT718,K,2204113
10005706,DICIA,CYT722,I,523726
10005706,DICIA,CYT912,I,5352
10005707,DICIA,CYT645,H,6432
10005707,DICIA,CYTP02,I,60797
10005708,DICIA,CYT954,J,5333
10005708,DICIA,CYT801,J,3383
10005709,DICIA,CYT953,J,4090
10005710,DICIA,CYT718,H,6123
10005721,DICIA,CYT954,J,539329
10005721,DICIA,CYT953,H,4090
10005722,DICIA,CYT912,J,5352
10005727,DICIA,CYT645,I,6432
10005731,DICIA,CYT953,I,4090
10005731,DICIA,CYT912,H,6622
10005732,DICIA,CYT645,H,6232
10005732,DICIA,CYT954,K,5333
10005733,DICIA,CYT801,J,518631
10005734,DICIA,CYT912,H,5352
10005734,DICIA,CYT718,H,2204113
10005735,DICIA,CYT722,K,509167
10005736,DICIA,CYT952,H,6453
10005736,DICIA,CYTP02,J,5980
10005737,DICIA,CYT801,H,6232
10005739,DICIA,CYT953,H,4090
10005740,DICIA,CYT722,H,34766
10005743,DICIA,CYT903,I,488503
10005744,DICIA,CYT952,I,6453
10005748,DICIA,CYT952,K,523950
10005750,DICIA,CYT348,H,3899
10005751,DICIA,CYTP02,I,60797
10005758,DICIA,CYT952,J,488503
10005759,DICIA,CYT318,H,7075
10005759,DICIA,CYT952,L,523950
10005761,DICIA,CYT716,K,66334
10005761,DICIA,CYT801,I,3383
10005762,DICIA,CYT348,H,14399
10005763,DICIA,CYT645,I,3383
10005763,DICIA,CYT954,K,488495
10005765,DICIA,CYT718,H,13836
10005765,DICIA,CYT719,K,14225
10005766,DICIA,CYT912,I,6622
10005768,DICIA,CYT801,I,518631
10005769,DICIA,CYT953,I,4090
10005771,DICIA,CYT716,H,3965
10005773,DICIA,CYT954,L,6232
10005774,DICIA,CYT718,K,13836
10005775,DICIA,CYT718,K,2204113
10005777,DICIA,CYT952,H,6453
10005778,DICIA,CYT318,H,523726
10005779,DICIA,CYT912,I,5352
10005780,DICIA,CYT318,K,7075
10005780,DICIA,CYT801,J,3383
10005782,DICIA,CYT719,K,66334
10005786,DICIA,CYT952,J,488503
10005788,DICIA,CYT722,I,7075
10005790,DICIA,CYT722,I,523726
10005791,DICIA,CYT953,J,4090
10005791,DICIA,CYT952,K,523950
10005792,DICIA,CYT953,H,4090
10005793,DICIA,CYT912,J,5352
10005795,DICIA,CYT954,K,539329
10005798,DICIA,CYT952,I,6453
10005806,DICIA,CYT718,H,6123
10005807,DICIA,CYT716,H,3965
10005807,DICIA,CYT645,I,6432
10005808,DICIA,CYT952,H,6453
10005809,DICIA,CYT718,K,6123
10005811,DICIA,CYT912,H,6622
10005812,DICIA,CYT716,K,66334
10005814,DICIA,CYT954,L,518631
10005817,DICIA,CYT953,J,4090
10005818,DICIA,CYT722,K,7075
10005818,DICIA,CYT348,H,7126
10005821,DICIA,CYT318,K,509167
10005825,DICIA,CYT348,H,5339
10005830,DICIA,CYT953,I,4090
10005831,DICIA,CYT348,H,3899
10005833,DICIA,CYT953,J,4090
10005834,DICIA,CYT318,K,509167
10005835,DICIA,CYT954,L,539329
10005836,DICIA,CYT722,K,487340
10005837,DICIA,CYT348,H,14399
10005838,DICIA,CYT801,H,6432
10005838,DICIA,CYT645,H,3383
10005839,DICIA,CYT718,H,2204113
10005839,DICIA,CYT716,K,3965
10005840,DICIA,CYT318,K,487340
10005843,DICIA,CYT645,H,6432
10005848,DICIA,CYT912,I,6622
10005850,DICIA,CYT722,K,509167
10005852,DICIA,CYT645,H,6232
10005852,DICIA,CYT952,I,6453
10005853,DICIA,CYT348,H,7126
10005856,DICIA,CYT912,H,5352
10005858,DICIA,CYT722,H,7075
10005862,DICIA,CYT912,I,6622
10005864,DICIA,CYT801,J,518631
10005866,DICIA,CYT954,H,488495
10005866,DICIA,CYT722,H,34766
10005867,DICIA,CYT912,J,5352
10005868,DICIA,CYT722,H,7075
10005879,DICIA,CYT954,I,5333
10005881,DICIA,CYT912,H,6622
10005881,DICIA,CYT645,I,458540
10005882,DICIA,CYT952,J,488503
10005885,DICIA,CYT318,H,523726
10005885,DICIA,CYT645,I,3383
10005886,DICIA,CYT718,K,6123
10005888,DICIA,CYT645,I,6432
10005890,DICIA,CYT645,I,458540
10005893,DICIA,CYT348,H,3899
10005893,DICIA,CYT952,K,523950
10005895,DICIA,CYT954,J,5333
10005897,DICIA,CYT801,H,6232
10005899,DICIA,CYT645,H,6432
10005902,DICIA,CYT318,H,7075
10005903,DICIA,CYT645,H,6232
10005904,DICIA,CYT718,K,13836
10005904,DICIA,CYT952,H,6453
10005908,DICIA,CYT952,L,523950
10005911,DICIA,CYT645,H,3383
10005913,DICIA,CYT954,K,5333
10005920,DICIA,CYT645,I,6432
10005925,DICIA,CYT645,I,458540
10005931,DICIA,CYT722,I,7075
10005937,DICIA,CYT912,I,5352
10005938,DICIA,CYT912,H,5352
10005938,DICIA,CYT645,H,3383
10005939,DICIA,CYT645,H,6432
10005945,DICIA,CYT722,K,7075
10005946,DICIA,CYT318,K,509167
10005950,DICIA,CYT348,H,5339
10005951,DICIA,CYT801,I,3383
10005955,DICIA,CYT718,H,13836
10005957,DICIA,CYT912,I,6622
10005966,DICIA,CYT801,I,518631
10005974,DICIA,CYT722,I,523726
10005979,DICIA,CYT952,L,523950
10005979,DICIA,CYT722,K,509167
10005979,DICIA,CYT318,K,487340
10005981,DICIA,CYT801,J,3383
10005985,DICIA,CYT801,J,518631
10005989,DICIA,CYT952,J,488503
10005997,DICIA,CYT801,H,6432
10006004,DICIA,CYT318,K,7075
10006006,DICIA,CYT722,K,487340
10006011,DICIA,CYT318,H,7075
10006015,DICIA,CYT954,J,539329
10006015,DICIA,CYT718,K,2204113
10006020,DICIA,CYT718,H,6123
10006022,DICIA,CYT912,J,5352
10006022,DICIA,CYT718,H,13836
10006023,DICIA,CYT952,I,6453
10006024,DICIA,CYT718,K,6123
10006029,DICIA,CYT718,H,2204113
10006033,DICIA,CYT954,K,539329
10006041,DICIA,CYT722,H,7075
10006042,DICIA,CYT912,H,6622
10006047,DICIA,CYT318,K,7075
10006048,DICIA,CYT912,H,5352
10006049,DICIA,CYT912,I,6622
10006051,DICIA,CYT718,K,2204113
10006052,DICIA,CYT722,H,34766
10006053,DICIA,CYT318,K,509167
10006053,DICIA,CYT348,H,14399
10006054,DICIA,CYT912,J,5352
10006057,DICIA,CYT722,I,523726
10006057,DICIA,CYT348,H,5339
10006059,DICIA,CYT318,K,487340
10006064,DICIA,CYT952,K,523950
10006064,DICIA,CYT718,H,6123
10006066,DICIA,CYT348,H,7126
10006069,DICIA,CYT954,L,6232
10006070,DICIA,CYT318,H,523726
10006071,DICIA,CYT718,H,13836
10006073,DICIA,CYT722,I,7075
10006076,DICIA,CYT952,L,523950
10006078,DICIA,CYT722,K,7075
10006088,DICIA,CYT318,H,523726
10006089,DICIA,CYT318,H,7075
10006090,DICIA,CYT801,H,6432
10006094,DICIA,CYT801,I,3383
10006099,DICIA,CYT722,K,487340
10006101,DICIA,CYT718,H,2204113
10006103,DICIA,CYT718,K,13836
10006111,DICIA,CYT318,K,509167
10006117,DICIA,CYT645,H,6232
10006120,DICIA,CYT954,K,488495
10006121,DICIA,CYT801,H,6232
10006121,DICIA,CYT718,K,13836
10006125,DICIA,CYT801,J,3383
10006128,DICIA,CYT722,H,7075
10006129,DICIA,CYT912,I,5352
10006129,DICIA,CYT801,I,518631
10006132,DICIA,CYT348,H,3899
10006133,DICIA,CYT912,I,5352
10006153,DICIA,CYT954,L,539329
10006158,DICIA,CYT954,L,518631
10006161,DICIA,CYT952,I,6453
10006161,DICIA,CYT718,K,2204113
10006162,DICIA,CYT718,H,6123
10006163,DICIA,CYT954,H,488495
10006164,DICIA,CYT718,K,6123
10006168,DICIA,CYT348,H,14399
10006177,DICIA,CYT722,H,34766
10006189,DICIA,CYT645,I,3383
10006190,DICIA,CYT954,J,5333
10006199,DICIA,CYT801,H,6432
10006205,DICIA,CYT645,I,3383
10006223,DICIA,CYT718,H,13836
10006224,DICIA,CYT722,I,7075
10006228,DICIA,CYT801,J,518631
10006230,DICIA,CYT954,I,5333
10006232,DICIA,CYT722,K,509167
10006235,DICIA,CYT718,K,6123
10006239,DICIA,CYT801,I,3383
10006240,DICIA,CYT318,K,487340
10006240,DICIA,CYT801,I,518631
10006244,DICIA,CYT722,K,7075
10006248,DICIA,CYT718,H,2204113
10006253,DICIA,CYT645,I,458540
10006254,DICIA,CYT645,I,6432
10006256,DICIA,CYT718,K,13836
10006257,DICIA,CYT718,K,2204113
10006262,DICIA,CYT318,K,7075
10006264,DICIA,CYT318,H,523726
10006266,DICIA,CYT954,J,539329
10006267,DICIA,CYT718,H,13836
10006272,DICIA,CYT722,K,487340
10006273,DICIA,CYT954,K,488495
10006274,DICIA,CYT318,H,7075
10006275,DICIA,CYT952,H,6453
10006277,DICIA,CYT952,J,488503
10006285,DICIA,CYT722,K,509167
10006286,DICIA,CYT318,K,509167
10006296,DICIA,CYT801,H,6232
10006302,DICIA,CYT718,H,6123
10006302,DICIA,CYT801,J,518631
10006304,DICIA,CYT718,H,2204113
10006309,DICIA,CYT718,K,13836
10006310,DICIA,CYT318,K,487340
10006311,DICIA,CYT645,H,3383
10006317,DICIA,CYT718,K,6123
10006318,DICIA,CYT952,L,523950
10006319,DICIA,CYT722,I,523726
10006328,DICIA,CYT318,K,7075
10006329,DICIA,CYT801,H,6432
10006331,DICIA,CYT954,K,539329
10006333,DICIA,CYT954,K,5333
10006342,DICIA,CYT645,H,6232
10006343,DICIA,CYT801,J,3383
10006348,DICIA,CYT801,H,6232
10006350,DICIA,CYT645,I,6432
10006351,DICIA,CYT952,K,523950
10006372,DICIA,CYT718,H,6123
10006372,DICIA,CYT645,I,3383
10006376,DICIA,CYT954,L,518631
10006377,DICIA,CYT718,H,13836
10006381,DICIA,CYT645,H,6432
10006392,DICIA,CYT718,H,2204113
10006413,DICIA,CYT718,K,6123
10006417,DICIA,CYT722,H,34766
10006420,DICIA,CYT722,H,7075
10006420,DICIA,CYT645,H,3383
10006423,DICIA,CYT722,I,523726
10006427,DICIA,CYT954,L,6232
10006428,DICIA,CYT722,I,7075
10006437,DICIA,CYT645,I,458540
10006440,DICIA,CYT954,H,488495
10006444,DICIA,CYT801,I,518631
10006446,DICIA,CYT801,I,3383
10006456,DICIA,CYT718,K,13836
10006460,DICIA,CYT954,I,5333
10006464,DICIA,CYT954,J,5333
10006473,DICIA,CYT645,H,6232
10006477,DICIA,CYT801,J,518631
10006479,DICIA,CYT718,K,2204113
10006482,DICIA,CYT645,I,6432
10006483,DICIA,CYT954,L,539329
10006487,DICIA,CYT801,J,3383
10006490,DICIA,CYT718,K,2204113
10006495,DICIA,CYT645,I,3383
10006504,DICIA,CYT722,K,487340
10006505,DICIA,CYT722,K,7075
10006508,DICIA,CYT954,J,539329
10006515,DICIA,CYT722,K,509167
10006522,DICIA,CYT722,H,7075
10006523,DICIA,CYT722,I,7075
10006551,DICIA,CYT722,I,523726
10006556,DICIA,CYT954,K,488495
10006569,DICIA,CYT645,H,6432
10006569,DICIA,CYT722,K,7075
10006571,DICIA,CYT954,K,5333
10006578,DICIA,CYT645,I,458540
10006590,DICIA,CYT954,L,6232
10006591,DICIA,CYT722,H,34766
10006610,DICIA,CYT722,K,487340
10006621,DICIA,CYT722,K,509167
10006626,DICIA,CYT954,K,539329
10006628,DICIA,CYT954,L,518631
10006638,DICIA,CYT722,H,7075
10006639,DICIA,CYT954,L,539329
10006650,DICIA,CYT954,I,5333
10006671,DICIA,CYT722,H,34766
10006676,DICIA,CYT954,H,488495
10006700,DICIA,CYT722,I,7075
10006708,DICIA,CYT722,I,523726
10006753,DICIA,CYT722,K,7075
10006763,DICIA,CYT722,K,509167
10006764,DICIA,CYT954,J,539329
10006789,DICIA,CYT722,K,487340
10006815,DICIA,CYT722,H,7075
10006829,DICIA,CYT722,H,34766
10006835,DICIA,CYT954,K,5333
10006838,DICIA,CYT954,J,5333
10006845,DICIA,CYT954,K,539329
10006859,DICIA,CYT722,I,523726
10006867,DICIA,CYT722,I,7075
10006893,DICIA,CYT954,L,6232
10006898,DICIA,CYT722,K,487340
10006900,DICIA,CYT722,K,509167
10006901,DICIA,CYT954,K,488495
10006902,DICIA,CYT954,L,539329
10006908,DICIA,CYT722,K,7075
10006943,DICIA,CYT954,L,518631
10006986,DICIA,CYT954,I,5333
10007017,DICIA,CYT954,J,5333
10007022,DICIA,CYT954,J,539329
10007035,DICIA,CYT954,H,488495
10007085,DICIA,CYT954,K,488495
10007089,DICIA,CYT954,K,5333
10007279,DICIA,CYT954,K,539329
10007318,DICIA,CYT954,L,6232
10007331,DICIA,CYT954,L,518631
10007339,DICIA,CYT954,H,488495
10007430,DICIA,CYT954,L,539329
10007431,DICIA,CYT954,J,5333
10007439,DICIA,CYT954,J,539329
10007447,DICIA,CYT954,I,5333
10007474,DICIA,CYT954,K,488495
10007501,DICIA,CYT954,K,5333
10007510,DICIA,CYT954,L,6232
10007517,DICIA,CYT954,K,539329
10007525,DICIA,CYT954,L,539329
10007554,DICIA,CYT954,H,488495
10007571,DICIA,CYT954,I,5333
10007590,DICIA,CYT954,L,518631
10007599,DICIA,CYT954,J,5333
10007602,DICIA,CYT954,J,539329
10007657,DICIA,CYT954,K,5333
10007698,DICIA,CYT954,K,488495
10007709,DICIA,CYT954,L,6232
10007728,DICIA,CYT954,L,518631
10007730,DICIA,CYT954,L,539329
10007742,DICIA,CYT954,H,488495
10007773,DICIA,CYT954,K,539329
10007821,DICIA,CYT954,J,5333
10007826,DICIA,CYT954,J,539329
10007829,DICIA,CYT954,I,5333
10007883,DICIA,CYT954,K,488495
10007894,DICIA,CYT954,K,5333
10007895,DICIA,CYT954,K,539329
10007953,DICIA,CYT954,L,518631
10007981,DICIA,CYT954,L,6232
10007998,DICIA,CYT954,H,488495
10008057,DICIA,CYT954,L,539329
10008075,DICIA,CYT954,J,5333
10008093,DICIA,CYT954,J,539329
10008098,DICIA,CYT954,K,5333
10008113,DICIA,CYT954,I,5333
10008114,DIS,CYTF46,M,4466
10008114,DIS,CYTF09,M,4640
10008114,DIS,CYTF20,M,3415
10008115,DIS,CYTF48,N,5617
10008115,DIS,CYTF51,N,5617
10008116,DIS,CYTF17,M,5494
10008116,DIS,CYTF41,M,4477
10008116,DIS,CYTF05,M,47458
10008116,DIS,CYTF19,M,3905
10008116,DIS,CYTF15,M,3885
10008116,DIS,CYT268,M,6749
10008117,DIS,CYTF23,M,5151
10008117,DIS,CYTF28,M,5623
10008117,DIS,CYTF16,M,3904
10008117,DIS,CYTF18,M,5494
10008117,DIS,CYT268,M,6749
10008118,DIS,CYTF40,M,3477
10008118,DIS,CYTF01,M,3885
10008118,DIS,CYTF18,M,5494
10008118,DIS,CYTF60,M,471799
10008118,DIS,CYTF02,M,4640
10008118,DIS,CYT280,M,6397
10008119,DIS,CYT280,M,6397
10008119,DIS,CYTP01,M,3112
10008120,DIS,CYTF50,M,3905
10008120,DIS,CYTF66,M,3885
10008120,DIS,CYTF26,M,5493
10008120,DIS,CYTF03,M,1007080
10008120,DIS,CYTF59,M,5151
10008121,DIS,CYTF06,M,6835
10008121,DIS,CYTF25,M,3415
10008121,DIS,CYTF05,M,47458
10008121,DIS,CYTF50,M,3905
10008121,DIS,CYT082,M,6239
10008122,DIS,CYTF48,N,5279
10008122,DIS,CYTF07,M,371759
10008123,DIS,CYTF46,M,4466
10008123,DIS,CYTF17,M,5494
10008123,DIS,CYTF39,M,5617
10008123,DIS,CYTF24,M,3904
10008124,DIS,CYTF16,M,3904
10008125,DIS,CYT268,M,6749
10008125,DIS,CYTF02,M,4640
10008126,DIS,CYTF04,M,4466
10008126,DIS,CYTF48,N,47458
10008127,DIS,CYT280,M,6397
10008127,DIS,CYTF57,M,6954
10008127,DIS,CYTF67,M,3885
10008127,DIS,CYTF02,M,4640
10008127,DIS,CYTF14,M,371759
10008128,DIS,CYTF20,M,3415
10008128,DIS,CYTF59,M,5151
10008128,DIS,CYTF06,M,6835
10008128,DIS,CYTF57,M,6954
10008128,DIS,CYTF03,M,1007080
10008129,DIS,CYTF59,M,5151
10008130,DIS,CYTF36,M,5957
10008131,DIS,CYTF03,M,1007080
10008131,DIS,CYTP01,M,3112
10008131,DIS,CYT082,M,6239
10008131,DIS,CYT280,M,6397
10008132,DIS,CYTF25,M,3415
10008132,DIS,CYT908,M,4307
10008132,DIS,CYTF50,M,3905
10008132,DIS,CYTF42,M,6600
10008132,DIS,CYTF11,M,5279
10008133,DIS,CYTF56,M,5151
10008133,DIS,CYTP01,M,3112
10008134,DIS,CYT908,M,4307
10008134,DIS,CYTF16,M,3904
10008135,DIS,CYTF60,M,471799
10008135,DIS,CYTF12,M,6954
10008136,DIS,CYT268,M,6749
10008136,DIS,CYTF03,M,1007080
10008137,DIS,CYTF03,M,1007080
10008138,DIS,CYTF67,M,4466
10008138,DIS,CYTF22,M,5728
10008138,DIS,CYTF01,M,3885
10008139,DIS,CYTF11,M,5279
10008140,DIS,CYTF18,M,5494
10008140,DIS,CYTF20,M,3415
10008141,DIS,CYTF16,M,3904
10008141,DIS,CYTP01,M,3112
10008141,DIS,CYTF04,M,4466
10008141,DIS,CYTF60,M,471799
10008141,DIS,CYTF27,M,4477
10008142,DIS,CYTF26,M,5493
10008142,DIS,CYTP01,M,3112
10008142,DIS,CYTF56,M,5151
10008142,DIS,CYTF06,M,6835
10008142,DIS,CYTF28,M,5623
10008142,DIS,CYTF21,M,5623
10008143,DIS,CYTF25,M,3415
10008143,DIS,CYTF20,M,3415
10008143,DIS,CYTF05,M,47458
10008143,DIS,CYTF12,M,6954
10008143,DIS,CYT281,M,4484
10008143,DIS,CYTF27,M,4477
10008144,DIS,CYTF26,M,5493
10008144,DIS,CYT908,M,4307
10008144,DIS,CYTF42,M,6600
10008144,DIS,CYTF66,M,4466
10008144,DIS,CYTF09,M,4640
10008145,DIS,CYTF20,M,3415
10008145,DIS,CYTF07,M,371759
10008145,DIS,CYTF39,M,5617
10008146,DIS,CYT281,M,4484
10008146,DIS,CYTF23,M,5151
10008146,DIS,CYTF51,N,47458
10008146,DIS,CYTF66,M,4640
10008146,DIS,CYTF06,M,6835
10008146,DIS,CYT908,M,4307
10008147,DIS,CYTF56,M,5151
10008147,DIS,CYTF22,M,5728
10008147,DIS,CYT748,M,5758
10008147,DIS,CYTF16,M,3904
10008147,DIS,CYTF60,M,471799
10008148,DIS,CYT281,M,4484
10008148,DIS,CYTF18,M,5494
10008148,DIS,CYTF41,M,4477
10008149,DIS,CYTF56,M,5151
10008149,DIS,CYTF22,M,5728
10008150,DIS,CYTP02,M,3112
10008150,DIS,CYTF48,N,6954
10008150,DIS,CYTF16,M,3904
10008151,DIS,CYTF06,M,6835
10008151,DIS,CYTF57,M,6954
10008151,DIS,CYTF38,M,1007080
10008151,DIS,CYTF17,M,5494
10008152,DIS,CYTF17,M,5494
10008152,DIS,CYTF51,N,5279
10008152,DIS,CYTF23,M,5151
10008152,DIS,CYTF26,M,5493
10008152,DIS,CYTF01,M,3885
10008153,DIS,CYTF26,M,5493
10008153,DIS,CYTF37,M,3904
10008154,DIS,CYTF57,M,6954
10008155,DIS,CYTF57,M,6954
10008155,DIS,CYT908,M,4307
10008155,DIS,CYTF19,M,3905
10008156,DIS,CYTF15,M,3885
10008156,DIS,CYTF64,M,5617
10008156,DIS,CYTF51,N,471799
10008157,DIS,CYTF26,M,5493
10008157,DIS,CYTF58,M,5279
10008157,DIS,CYT281,M,4484
10008157,DIS,CYT082,M,6239
10008158,DIS,CYTF03,M,1007080
10008158,DIS,CYTF26,M,5493
10008158,DIS,CYT748,M,5758
10008158,DIS,CYTP01,M,3112
10008158,DIS,CYTF57,M,6954
10008158,DIS,CYTF56,M,5151
10008159,DIS,CYTF50,M,3905
10008160,DIS,CYTF22,M,5728
10008160,DIS,CYT268,M,6749
10008160,DIS,CYTF58,M,5279
10008161,DIS,CYTF58,M,5279
10008161,DIS,CYTF01,M,3885
10008161,DIS,CYTP02,M,3112
10008161,DIS,CYT268,M,6749
10008161,DIS,CYTF02,M,4640
10008162,DIS,CYTF23,M,5151
10008162,DIS,CYT280,M,6397
10008162,DIS,CYTP02,M,3112
10008162,DIS,CYTF08,M,5279
10008162,DIS,CYTF24,M,3904
10008163,DIS,CYT280,M,6397
10008163,DIS,CYTF38,M,1007080
10008163,DIS,CYTF37,M,3904
10008163,DIS,CYTF23,M,5151
10008163,DIS,CYTF27,M,4477
10008163,DIS,CYTF06,M,6835
10008164,DIS,CYTF14,M,371759
10008164,DIS,CYTF09,M,4640
10008165,DIS,CYTF58,M,5279
10008166,DIS,CYTF15,M,3885
10008166,DIS,CYTF13,M,4366
10008166,DIS,CYTF50,M,3905
10008166,DIS,CYTF64,M,5617
10008166,DIS,CYTF02,M,4640
10008166,DIS,CYTF26,M,5493
10008167,DIS,CYT280,M,6397
10008167,DIS,CYTF40,M,3477
10008167,DIS,CYTF66,M,7114
10008167,DIS,CYTF48,N,6835
10008167,DIS,CYTF57,M,6954
10008167,DIS,CYTF04,M,4466
10008168,DIS,CYTF41,M,4477
10008168,DIS,CYTF40,M,3477
10008168,DIS,CYTF46,M,4466
10008168,DIS,CYT281,M,4484
10008169,DIS,CYTF26,M,5493
10008169,DIS,CYTF02,M,4640
10008169,DIS,CYTF15,M,3885
10008170,DIS,CYTF06,M,6835
10008171,DIS,CYTF14,M,371759
10008171,DIS,CYTP01,M,3112
10008171,DIS,CYTF06,M,6835
10008172,DIS,CYT268,M,6749
10008172,DIS,CYT281,M,4484
10008172,DIS,CYTF50,M,3905
10008173,DIS,CYTF40,M,3477
10008173,DIS,CYTF06,M,6835
10008173,DIS,CYTF48,N,5151
10008174,DIS,CYTP02,M,3112
10008174,DIS,CYTF14,M,371759
10008175,DIS,CYTF60,M,471799
10008175,DIS,CYTF67,M,4477
10008176,DIS,CYTF66,M,4477
